transaction_type,timestamp,blockchain,service,hash,user,token_symbol,token_address,value
deposit,1732010280015,ERC20,p2p,0x246eabe5d10839e9dce6670fa6e05b08549600ba7a23393b21a40666901001f6,0x1d7B6331603f20f2bdCfd67A1ca122C4FC8C5B7D,ETH,,0.1
deposit,1732037391631,ERC20,p2p,0x147ce26c76c2d3286ec4ecd276f88d0351d0c0c7a9132140b387135794b6625e,0x788DA2890525dA34F2b6225F885a492c8E5d95CF,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,250000000.0
deposit,1732047196313,ERC20,p2p,0xdfebce6913fbd1d0b03b3f2278ba44efc82d8e18f82fd6a011464b5ffdd6e8c5,0x7B6a14ECEacCfC5372acD924D34EE91A699A520D,ETH,,0.01
deposit,1732049587290,ERC20,p2p,0xf66c4e576325b697d99ed55179f6edc875ae799e327dfc72327f8cd71761346c,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,500000000.0
deposit,1732049777980,ERC20,p2p,0xa34a25e483d3763aaa30fc8fb150b24b466cafe1c5818b0551689486cb57695d,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,500000000.0
deposit,1732049983384,ERC20,p2p,0x83e3d79bab9a58ae3068a97115c49b3e24fe89bc5a37137b8c43467ef8b83243,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,500000000.0
deposit,1732052974874,ERC20,p2p,0xa40c0be637b54ec6249da61cbdc1e085c4c7d8ec5046d18d3fe381ab92274947,0xDb716c3a98D3C478df4375C5f9e1cb7d95faEB53,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,445.0
withdraw,1732053041819,ERC20,p2p,0x36b6a0e1773be9b9a68541d84107e6e02bf0cc26368c240c1a3613380f393ee2,0xDb716c3a98D3C478df4375C5f9e1cb7d95faEB53,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,404545454.5454545
deposit,1732053126687,ERC20,p2p,0x394de05768b2bbb7242095b5975d10c0e1c825e8ececc3bbeb9549881ad705e1,0xDb716c3a98D3C478df4375C5f9e1cb7d95faEB53,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,400000000.0
withdraw,1732053219379,ERC20,p2p,0x1d9d104499957b8feffef715e6c32b4798f201f445007c3f361c176cbaea6118,0xDb716c3a98D3C478df4375C5f9e1cb7d95faEB53,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,10000000.0
deposit,1732056947206,ERC20,p2p,0x7658271c33881a5658565015b0c7c5c1762f7771b80b1065db48a75d56d47604,0xac2919861fe78899BDeA3C5735454FB05aF748e7,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,7500.0
deposit,1732057184270,ERC20,p2p,0xcf45894407b8f840ebe888fba30ec2912a99360021dd42832489d97ee608db2b,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,7500.0
withdraw,1732057205186,ERC20,p2p,0xe43d361a9fdd8c9e44e04de39b1551dd8c5a43200211392ac636f3dd6e05e0d0,0xac2919861fe78899BDeA3C5735454FB05aF748e7,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,125000000.00000001
withdraw,1732057362032,ERC20,p2p,0xce5bf2886de2388ce35665af2051d4f7057cab68964ee3c7e0e8cf23cabc1799,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,125000000.00000001
deposit,1732058461020,ERC20,p2p,0xb558910d8b860b94a77a5c9602f49db94a158863faa7c4105d789dbc1f4147f5,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,123750000.0
deposit,1732059669095,ERC20,p2p,0x9384c44894c9912c14044c9803d2c59f18c3939bf5da93c38bf6be2007ea5af8,0x67A9Ad9cA3935c3EB153464223497778B961f1e4,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,100000000.0
deposit,1732063820905,ERC20,p2p,0x26923f3df741e5df24ecfec7aa07f3fb58d72ee9b23d9393fd9ea7801c2cb66e,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,123500000.0
deposit,1732067278964,ERC20,p2p,0x7ecf4349904799511070fac1f464e88ddd1cfe2ada1b44c14542f95dbf146b7d,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,550.0
withdraw,1732067342650,ERC20,p2p,0x4c285ffbe095c7febf24dc6475a2994b1e9957459310e7da911cdaa38f3d4ae1,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,500000000.0
withdraw,1732068102351,ERC20,p2p,0x1cef83f455618f30802970e489eb825ea03c369f17b6f7a2a0bbeefc41645680,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,550.0
withdraw,1732068220856,ERC20,p2p,0x8906f0a7219f258972a48687875bb88cae71761f38864ee5c7fdb47e996aea43,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,1600.0
withdraw,1732068279178,ERC20,p2p,0x486279ead5493e12fa898db5a7e0aa1c4dd206555ee8ae3126b70d3d78b4f41a,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,445.0
deposit,1732069503277,ERC20,p2p,0x1479ddbf7f083a0672522c0436de94e79598ea7ff1027f8426b9c9179af4aa92,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,500000000.0
deposit,1732070407829,ERC20,p2p,0xf05adc1541a40da3b604920a15fe80845bb290e3a0796814c61ba65deae9aea3,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,500.0
withdraw,1732070457549,ERC20,p2p,0x15062a2812fe26b82e900627ce68264cffe5c3ad7727d9c54c99a1fd7937fe00,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,500000000.0
deposit,1732071494759,ERC20,p2p,0x45181d2e9914bf238db8b4da997065476082cecf34cb14ccc3a10de60841517b,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,500000000.0
deposit,1732072031303,ERC20,p2p,0x2e78a42573d0680078bb127aac763fed736364764f2b5dd97d674a5943ad76bd,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,500.0
withdraw,1732072066215,ERC20,p2p,0x4a814b11141701c753be281b8edfb4dedba973ffd7d3eba25871ab88eac1da37,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,500000000.0
withdraw,1732073608199,ERC20,p2p,0xb30d1bff24fc3e13248d2c075126efc7727904eaa264366d9ce3a36d406e4bd3,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,500.0
withdraw,1732073709158,ERC20,p2p,0xfce907ff078484f152bea0ba560c47b0b3a44777179e67daa51c6c3a7e98d53c,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,500.0
deposit,1732081323117,ERC20,p2p,0xc1855f76ec6eb19eb0309ea4fb2673b22502ecff0f3596bdc091f9999ec2f189,0xc2cC759E780861dC9d26428F8F406c6B20D7e231,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,5345466.458544864
withdraw,1732083918182,ERC20,p2p,0x264864e5417f53285363141227bd97a385e1d20de6e4ffc34e6d2e1daed3ce42,0x788DA2890525dA34F2b6225F885a492c8E5d95CF,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,7500.0
withdraw,1732083988198,ERC20,p2p,0x2dd52d5f230245b5189414d9ca5d5dee92d3b838317825797ecfc105fc00e82b,0x788DA2890525dA34F2b6225F885a492c8E5d95CF,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,7500.0
deposit,1732088225401,ERC20,p2p,0xa25465c38c9a9fc6d388baa6f739fa803703c287153324ee81cfeb8eca283ecd,0xBF9FE9379CE3BFfa603eD5B42FaeF6e524091044,ETH,,0.1069
withdraw,1732088322535,ERC20,p2p,0x101683eef30a51b1585abd3a790715a6411cb77b27334e9fb092a616ab803343,0xBF9FE9379CE3BFfa603eD5B42FaeF6e524091044,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,5345466.458544864
deposit,1732091482019,ERC20,p2p,0x4f5174e489c962fa17c1cf19edffc917a8835668f629c79630b4286ea5d2ec0b,0x1B69c4A788aD8f940e624341AB45c731D01190De,ETH,,2.179
deposit,1732092740903,ERC20,p2p,0xde5256a50df482d13d3a232b772b508368aa3d42c63f30d1cfd3c4b3861b749c,0xF4dFF4114e7133CE38b7013F8c3018a98dd84bcA,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
deposit,1732094525224,ERC20,p2p,0x865a33dfcc7b48601c6ee7647abda6f054ce6df7a7e3ac509d0156054fcb09c9,0x166fb746c336320ADb093A5031e7827ea01df278,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,30000000.0
deposit,1732094631672,ERC20,p2p,0x9bba348d80764be42d62000dd5783f96a77fcfeb4a5657b3073067725bdd4d65,0x40EB8F0a989afB107f8d6727928fB94C0090a86c,ETH,,0.0272
withdraw,1732094714334,ERC20,p2p,0x286ed1656894367a4865f72aeab3483cefd4f53f3f82267669afe655568b81e3,0x40EB8F0a989afB107f8d6727928fB94C0090a86c,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,1199999.9999999998
deposit,1732095445140,ERC20,p2p,0x03a8d7a2e39cd28f026d6cd395ec8d9f5280b747b3f188abaa6a77f2979f109c,0x40EB8F0a989afB107f8d6727928fB94C0090a86c,QF,0x6019dcb2d0b3e0d1d8b0ce8d16191b3a4f93703d,4.0
withdraw,1732095726609,ERC20,p2p,0xd55fb8787a7d2eec42a5917214fb86c1066605529dba3f8f9d51f4acb8e92897,0x02278E7633343e04c831E889E042C479Bc2BDebC,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,400000000.0
withdraw,1732096577982,ERC20,p2p,0x6eec790cd451bccf0cf3a3eb26e886916c4daab74bd51c6d1f6eed0acda53b30,0x1B69c4A788aD8f940e624341AB45c731D01190De,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,100000000.0
withdraw,1732096722017,ERC20,p2p,0xa0cd50abb023149e5239c347705cdee46ac9d6ab93372f3a918690526000a4dd,0x7230CdF9c76976E88271a5ba41961240c0C157Aa,ZIG,0xb2617246d0c6c0087f18703d576831899ca94f01,233.0
deposit,1732100874958,ERC20,p2p,0x4064209cf57c35bf51e79e0e39042948e4aa3e8206b3304d3c56096b1112d7a0,0x40EB8F0a989afB107f8d6727928fB94C0090a86c,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,350000.0
deposit,1732101306033,ERC20,p2p,0x8244d971ea685f05662dfad30ca164feb654c1b8e110a0f78b3cbc0ffc020182,0x2de54285849230dD9b2032F116da1C814E3e7F50,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,5878546.0
deposit,1732101641878,ERC20,p2p,0x5857c4d143e7dffbeb2b2e49d064bdba4b1dc801bf890fa6e1c037e3da620408,0x2de54285849230dD9b2032F116da1C814E3e7F50,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,105.0
withdraw,1732101702821,ERC20,p2p,0x6ca4798169606bf3bcd9900843a79b3582fac8e524c22af330241f22d3230a5c,0x2de54285849230dD9b2032F116da1C814E3e7F50,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,95454545.45454545
deposit,1732103208099,ERC20,p2p,0xeb475ae35f3339c033dddd98e0fd97b7a459588712e1ce490605a47543804543,0x2869C2bc6e8f7f6BDA72cdA2446B68753E67Af0E,SPECTRE,0x9Cf0ED013e67DB12cA3AF8e7506fE401aA14dAd6,156.4056
withdraw,1732104703411,ERC20,p2p,0xff99f8c73ffbf8b0979fe47d7ce7a4f767e4f5b945d409651b9c6c9782df1de8,0x67A9Ad9cA3935c3EB153464223497778B961f1e4,ETH,,2.179
deposit,1732106200833,ERC20,p2p,0xaa3c6120d657efd53b00d4f2c4b85efc2dda09bb44ccb027ec82b0d2ccc94f0c,0x7230CdF9c76976E88271a5ba41961240c0C157Aa,ZIG,0xb2617246d0c6c0087f18703d576831899ca94f01,230.66998999999998
deposit,1732106538629,ERC20,p2p,0xf9dcf5fd12c99d63a3cad99fa1312a58c98734b9d320c7007a0cf6fe8887b870,0x77A3aF649A0895ef8b65310C6F45c2367Ac5888f,QF,0x6019dcb2d0b3e0d1d8b0ce8d16191b3a4f93703d,4557.581103
withdraw,1732106920561,ERC20,p2p,0xeffea0a826139183cb9771e331800321b0aafba671e5c29dd38eaadd3080ab01,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,105.0
deposit,1732108935372,ERC20,p2p,0x6d29836d5ca99741903f41ff5d5f1ac05e8ec90213d8e6e8564df0b68f0e241b,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,1001.0
withdraw,1732108986646,ERC20,p2p,0xc263dc52d10243ceb3a17c813fc984c06989e727037544a71eacfd4caca3ab90,0x0554319609b5a5451fF893Ba89887C16E1d8ED63,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,910000000.0
deposit,1732109810500,ERC20,p2p,0x902a41ab2c4479be26b0622c5f185dc8cb675be192e01bc4d49cd37178b1874b,0x2de54285849230dD9b2032F116da1C814E3e7F50,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,187.4256
deposit,1732110230087,ERC20,p2p,0x9ba801333df9c7c7b90030dd6225f7460a4f0dcba8cc6973f40154264f2fb396,0xa8D8d1041B91788B71F909a0896E0E5A0B2c018f,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,128.0
withdraw,1732110338928,ERC20,p2p,0x9d0b1b33b5a05ed365cca2bee4e67e4d35595f52f445a57404e9c1af581034fe,0xa8D8d1041B91788B71F909a0896E0E5A0B2c018f,QF,0x6019dcb2d0b3e0d1d8b0ce8d16191b3a4f93703d,186.75262542064692
deposit,1732111649322,ERC20,p2p,0x02b3cd6eb4f49f1037f9903035ddfd96f39ab993405cfde5bc6820dd68718506,0x2e4b11A2410b2f687dAd771A87c1Af144A02Cd61,ETH,,0.065
deposit,1732112811874,ERC20,p2p,0x1d5cd3d3ebd19c32deb56289f7b196c8a8e9bb7e9c0e37d168e276e19ee74e09,0x2A7Be1075c3F3079C76E5d7812b3988424dC29da,ETH,,5.0
deposit,1732115396826,ERC20,p2p,0x8095371d4d5f63034c08bfef4fb6057b3fba56acefb0b4af48646507ae0f707e,0x2180cc9dE8023845CD97faa589782b91358eEf2D,ETH,,0.25
withdraw,1732115440222,ERC20,p2p,0x5071fb0ba9ff71dff2ca360729fa0a3e5ecf24710888a4bb1948eed1f2bacbe5,0x2180cc9dE8023845CD97faa589782b91358eEf2D,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,11029411.764705881
deposit,1732116917258,ERC20,p2p,0xcad87e2a7c4738dafaac568d3c952ebe7facdfada433a8eb196bad1ff202a6b6,0x2A7Be1075c3F3079C76E5d7812b3988424dC29da,ETH,,5.0
deposit,1732118070085,ERC20,p2p,0xf22cbaa61e2a0fbcae83f7d837d3aab1be092d5d837a71d6f428701f3c883dfa,0x2A7Be1075c3F3079C76E5d7812b3988424dC29da,ETH,,5.0
deposit,1732119246691,ERC20,p2p,0xa5324e10feb755d064aa269f2ba07ea05d637040ad53149c1fc71bc0ee0bdddd,0x2A7Be1075c3F3079C76E5d7812b3988424dC29da,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,250000000.72557905
deposit,1732120339255,ERC20,p2p,0xe1b78bdf462342c5660bf6b6284a09ce8ffc3a27b9256e7cdd21ce15e93d0e44,0x2A7Be1075c3F3079C76E5d7812b3988424dC29da,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,99.0
withdraw,1732120420728,ERC20,p2p,0x0a13921ff570466d60e13184e7f4cf5bc70d5ff2ddda002ecd971a4490d6987f,0x2A7Be1075c3F3079C76E5d7812b3988424dC29da,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,90000000.0
deposit,1732121538774,ERC20,p2p,0xbfb4c6f627ff502c0d516ba7736439fbe00f89d96cabcf5ac41106ba5dcc9915,0x855AdC1E3339d7a32Ab091b61784265984452269,ETH,,0.4028
withdraw,1732122403610,ERC20,p2p,0x927c891b3aef85e5b5f7ec493aaf577c89c4a52ba49c7cd9970fc7810f133c30,0xF4dFF4114e7133CE38b7013F8c3018a98dd84bcA,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,99.0
withdraw,1732122678694,ERC20,p2p,0x96726a61103d7ce4727ed49645b1ff05eb035ae3658bfef84aa4121e04b4dc8d,0x2de54285849230dD9b2032F116da1C814E3e7F50,QF,0x6019dcb2d0b3e0d1d8b0ce8d16191b3a4f93703d,273.45486618
deposit,1732122847114,ERC20,p2p,0x7cb19857f25a46fb99e062387cf4ad3fbfe99dfd05849b7fef0e21844e4eb11a,0x2de54285849230dD9b2032F116da1C814E3e7F50,QF,0x6019dcb2d0b3e0d1d8b0ce8d16191b3a4f93703d,270.7203075182
deposit,1732123240810,ERC20,p2p,0x294826ed95388d8728543c64ea4681094a0ca54fbf9c80b980480af0c381fa2b,0xF4dFF4114e7133CE38b7013F8c3018a98dd84bcA,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
withdraw,1732126842288,ERC20,p2p,0xc8f39f9e73486a6575fb4dfc2c0e1e26a5a77f16add092db37afeb09e6d40948,0x166fb746c336320ADb093A5031e7827ea01df278,ETH,,0.4028
withdraw,1732126926887,ERC20,p2p,0xfa0dd0181e754cc1e195b9fc655e098733508ba92bd62366e9afeb47afcdefad,0x166fb746c336320ADb093A5031e7827ea01df278,ETH,,0.25
withdraw,1732127021976,ERC20,p2p,0xefd78d938b6613f52170e3dfcc5d9adc3dab8a6012de2a68635f14e24af8d9c8,0x166fb746c336320ADb093A5031e7827ea01df278,ETH,,0.0272
deposit,1732129507525,ERC20,p2p,0x9ecc7603ebfeda257df99175a033d8a707c05fd5cb66fc553882078ef9190237,0x2A7Be1075c3F3079C76E5d7812b3988424dC29da,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,1054.0
withdraw,1732129661491,ERC20,p2p,0xb5b7d2189bc6f1644ba96b9f7b80b0dea4c9abeef4dd418b9e78197d9a987f6b,0x2A7Be1075c3F3079C76E5d7812b3988424dC29da,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,908620689.6551725
deposit,1732132135018,ERC20,p2p,0xfe98dec4ecff05fce1d73f3ab810728278aec7e0f83d48caeb78ada63d638e4d,0xC01F32Cc9aF3bf18Ef683C661D711ac097951F92,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,100000000.0
deposit,1732132494494,ERC20,p2p,0xc4af96028d877a6c0983f584fc3cca9bc0a6eba48ecfde9c55ba07a741fc09d4,0x57731F130C62D6aCF12D43998Ca7858001962631,THREE,0xa059b81568fee88791de88232e838465826cf419,24350.0
deposit,1732135166475,ERC20,p2p,0x326055fccce46a666f6d8304febc76e643794a1a933f2ea31df83d57fd79d74f,0x855AdC1E3339d7a32Ab091b61784265984452269,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,2379.9966
deposit,1732136730357,ERC20,p2p,0x9659e0ef83c545929b240b6a2c6de15fb25d8b8b6ed4d3e725726104f56a8e3a,0x8131C9a14Ef3b2927752a9dE573a2dEAaf18E727,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,100000000.0
deposit,1732137278639,ERC20,p2p,0xc5c9cbcef6dbeff0a3806bad6d3ec2ad7065ff334d0e2d1e4e77d6ac7a473038,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,400000000.0
deposit,1732138291357,ERC20,p2p,0xcfe70029cdd81b8ba5df45b7a3f8458323b004cbf7ae164dcd6411ace5bf72f8,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,4619.993399999999
withdraw,1732138348049,ERC20,p2p,0x0abedcaceee6827e45ef4b7bfbb09d78f43fa58818449a2c8f290391e5b7d360,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,65999999.99999999
withdraw,1732138623374,ERC20,p2p,0x5f83bc9d2316f0ffaf8b20756942900453f066ac15c9313e9c99027b14e34eb2,0xC01F32Cc9aF3bf18Ef683C661D711ac097951F92,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,4619.993399999999
withdraw,1732138675254,ERC20,p2p,0xb0f13a739d4fb256a4129e2e24ae422d9cf7b2a85cef870e09cdfd2208bad0e7,0xC01F32Cc9aF3bf18Ef683C661D711ac097951F92,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,2379.9966
deposit,1732146665748,ERC20,p2p,0x47dbbffddaef579c15f566026a4b8dba6c1408e967d9020ee58eb27f735ebfab,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,106.0
withdraw,1732146723901,ERC20,p2p,0x5e30d221e6660dbf2ead8172d6dec34e89928ee41355dcb30ddae763d8d4630b,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,91379310.34482759
deposit,1732148394679,ERC20,p2p,0x77f8c3b891fcf2b5e70ade8890869ea69140b6fe7538e08ef227a3a6f44a0405,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,500000000.0
deposit,1732149702040,ERC20,p2p,0x03001c49836c9c8488cb866d6ea0ee30bee23fe038c08f04e6884aed0963359e,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,169.0
withdraw,1732149811785,ERC20,p2p,0xd0d559b965b06708cbfe8f1c472a1cf534ff5f3a5b0ad359ae6136ca4dfadc65,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,QF,0x6019dcb2d0b3e0d1d8b0ce8d16191b3a4f93703d,270.7203075182
deposit,1732154201867,ERC20,p2p,0x5822bbf7651ee59fa26e4684e9fa028a451dc4b68b7c178733d4d9adbaac57a5,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,500000000.0
deposit,1732155416105,ERC20,p2p,0xdd30a2bd3cbfe201eb31bf5fc0bf396f8861853a611bcc36cc4c1ccacd5665be,0xF4dFF4114e7133CE38b7013F8c3018a98dd84bcA,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
withdraw,1732155486064,ERC20,p2p,0x7071004c6422c58d9b0a59c5ccd6c3b4a39c7f94cb97d2e3bb9c94d6a6509d89,0xF4dFF4114e7133CE38b7013F8c3018a98dd84bcA,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,1001.0
withdraw,1732155579326,ERC20,p2p,0xc6183d30122e17e0643d062d70f7f62e7c401ca4d96139fc5cd4fa5eeb8e1613,0xF4dFF4114e7133CE38b7013F8c3018a98dd84bcA,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,1054.0
deposit,1732155896924,ERC20,p2p,0x84490a278ab9f6ed6d2d3900bd6a3fc60de52cfc9eb49b303d19c8490f7bdf19,0xF4dFF4114e7133CE38b7013F8c3018a98dd84bcA,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1000000000.0
deposit,1732156150094,ERC20,p2p,0xe73780d88ca2159eb3fa14ed6d99ae71afc30ff0b2242892dd08169f6465da8e,0xe1E7913E08cD1B7DEA896FfF676F83dbB773B8fD,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,2.8
withdraw,1732156238789,ERC20,p2p,0x764e04643297c21a1fcb9c3708c2b48dca0c607699a97d034db2266f29b52847,0xe1E7913E08cD1B7DEA896FfF676F83dbB773B8fD,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,1627906.976744186
withdraw,1732156284203,ERC20,p2p,0xf93554fad857ae717e6b1dae7c760b59e111de9de7996d81aa8deb041a8d36de,0xe1E7913E08cD1B7DEA896FfF676F83dbB773B8fD,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,55555555.55555555
withdraw,1732156361957,ERC20,p2p,0x1c4b4751f1ddac9e8973a433e9b7c208e3ffc87943a86172b5005a66d13e251e,0xe1E7913E08cD1B7DEA896FfF676F83dbB773B8fD,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,80172471.87226303
withdraw,1732156423325,ERC20,p2p,0xd7fc5f77dc927e5896e0f663de26eff6f308a5b83d8eec7c0378122ae8d228a9,0x40EB8F0a989afB107f8d6727928fB94C0090a86c,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,32.427835051546396
withdraw,1732156464503,ERC20,p2p,0x2e0d2d45de29bb3c450c6c256c2941644a756fbf2998fb85111e3f768a7b6199,0x40EB8F0a989afB107f8d6727928fB94C0090a86c,$CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,66666666.66666666
deposit,1732156588716,ERC20,p2p,0x4a8e7598623b830c5c421ce7f2f56af5c90f354db1c2e3a18fc612c815c2f9d7,0x40EB8F0a989afB107f8d6727928fB94C0090a86c,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,10.0
withdraw,1732156612360,ERC20,p2p,0x73b92bba8c99a2e30408816af11a06c9ec6e72b75efe8dc7705d4c3073899aa2,0xF4dFF4114e7133CE38b7013F8c3018a98dd84bcA,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,106.0
deposit,1732156785414,ERC20,p2p,0xd07684cdf5f6f45c24fed4891f4b86eccaab8904dfa36e3b07f7dc0d7ce99197,0x40EB8F0a989afB107f8d6727928fB94C0090a86c,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,12.0
deposit,1732156940544,ERC20,p2p,0xe7bef978cae5096279328332a0c0ab06210194fea10ccdf051004bd7988123fa,0x40EB8F0a989afB107f8d6727928fB94C0090a86c,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,10.0
withdraw,1732157164197,ERC20,p2p,0x7b09b64fd75b8de6dfe8a436a1616f1a071eb4e67b9268b6cb67501b594e842e,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,10.0
deposit,1732161608081,ERC20,p2p,0xd7a858c761b240ad5ac7c907a2d98d98202e10da801e0855105e3710ae8c5ec9,0x8131C9a14Ef3b2927752a9dE573a2dEAaf18E727,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,1000000000.0
deposit,1732163659931,ERC20,p2p,0x3d6bcd7af1c6590b5aaa456055091dabfdb9fdcae2dec426540dbef06b4609f3,0xD5e02ac449970959CEb7E91437afdC01F446c5e3,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,1789.46
